City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Phalaborwa,ZA,2020-04-16 03:20:45,-23.94,31.14,65.53,82,2,3.71
296,Adrar,MR,2020-04-16 03:20:46,20.5,-10.07,81.9,35,72,7.85
297,Kualakapuas,ID,2020-04-16 03:20:46,-3.01,114.39,86.0,79,20,10.29
298,Hualmay,PE,2020-04-16 03:20:46,-11.1,-77.61,72.84,71,1,6.4
299,Cumana,VE,2020-04-16 03:20:46,10.46,-64.18,78.8,83,71,10.29
300,Zharkent,KZ,2020-04-16 03:20:47,44.16,80.0,48.85,50,100,4.12
301,Virtsu,EE,2020-04-16 03:20:47,58.57,23.51,44.6,81,75,13.87
302,Umm Lajj,SA,2020-04-16 03:20:47,25.02,37.27,73.98,34,0,12.41
303,Williams Lake,CA,2020-04-16 03:16:36,52.14,-122.14,46.4,39,20,6.93
304,Port Elizabeth,ZA,2020-04-16 03:20:48,-33.92,25.57,59.0,82,94,10.29
305,Kristiansund,NO,2020-04-16 03:20:48,63.11,7.73,37.4,74,100,27.51
306,Olga,RU,2020-04-16 03:20:48,43.74,135.29,46.62,54,0,8.48
307,Nehe,CN,2020-04-16 03:20:49,48.48,124.83,58.19,29,85,9.95
308,Bantry,IE,2020-04-16 03:20:49,51.68,-9.45,42.8,70,20,11.41
309,Kaitangata,NZ,2020-04-16 03:20:49,-46.28,169.85,55.0,53,40,13.0
310,Charcas,MX,2020-04-16 03:20:49,23.13,-101.12,59.58,40,1,12.01
311,Point Pedro,LK,2020-04-16 03:20:50,9.82,80.23,83.77,71,52,3.33
312,Prince Rupert,CA,2020-04-16 03:19:07,54.32,-130.32,46.4,93,40,5.82
313,Koboko,UG,2020-04-16 03:20:50,3.41,30.96,67.1,58,96,2.24
314,Nalut,LY,2020-04-16 03:20:50,30.33,10.85,68.97,56,100,5.73
315,Nueva Gerona,CU,2020-04-16 03:20:51,21.88,-82.8,80.98,76,92,6.49
316,Hami,CN,2020-04-16 03:20:51,42.8,93.45,69.75,19,100,5.79
317,Ambalavao,MG,2020-04-16 03:20:51,-21.83,46.93,62.4,67,61,5.86
318,Linkoping,SE,2020-04-16 03:20:51,58.41,15.62,45.0,81,16,16.11
319,Batagay-Alyta,RU,2020-04-16 03:20:52,67.8,130.41,0.16,82,100,18.45
320,Port-Cartier,CA,2020-04-16 03:20:52,50.03,-66.87,30.0,92,20,5.82
321,Chuy,UY,2020-04-16 03:20:52,-33.7,-53.46,62.6,77,71,18.97
322,Vila Velha,BR,2020-04-16 03:20:53,-20.33,-40.29,78.8,83,95,6.51
323,Yerbogachen,RU,2020-04-16 03:20:53,61.28,108.01,35.15,77,100,8.34
324,Klaksvik,FO,2020-04-16 03:20:53,62.23,-6.59,39.2,80,28,5.82
325,Torbay,CA,2020-04-16 03:20:53,47.67,-52.73,36.0,98,90,4.7
326,Peruibe,BR,2020-04-16 03:20:54,-24.32,-47.0,69.84,73,33,4.21
327,Piedade,BR,2020-04-16 03:20:54,-23.71,-47.43,59.02,52,63,1.16
328,Port Hardy,CA,2020-04-16 03:20:54,50.7,-127.42,55.4,71,75,9.17
329,Tambura,SS,2020-04-16 03:20:54,5.6,27.47,71.15,50,76,2.04
330,Paragominas,BR,2020-04-16 03:20:55,-2.97,-47.48,72.36,94,100,2.19
331,Dawlatabad,AF,2020-04-16 03:20:55,36.41,64.91,56.64,40,14,5.19
332,Solano,US,2020-04-16 03:20:55,38.23,-121.95,72.0,52,1,10.29
333,Fortuna,US,2020-04-16 03:20:56,40.6,-124.16,55.0,93,90,11.41
334,Mount Gambier,AU,2020-04-16 03:20:56,-37.83,140.77,60.8,59,40,19.46
335,Alice Springs,AU,2020-04-16 03:20:56,-23.7,133.88,96.8,10,8,10.29
336,Fethiye,TR,2020-04-16 03:20:57,36.62,29.12,55.4,100,75,9.17
337,Waw,SS,2020-04-16 03:20:57,7.7,28.0,75.24,21,43,3.69
338,Belmonte,BR,2020-04-16 03:20:57,-15.86,-38.88,75.2,88,40,3.36
339,Toora-Khem,RU,2020-04-16 03:20:57,52.47,96.11,48.31,44,65,7.16
340,Kamenka,RU,2020-04-16 03:20:58,51.32,42.77,33.01,88,100,5.99
341,Port Lincoln,AU,2020-04-16 03:20:58,-34.73,135.87,63.05,61,63,15.21
342,Ancud,CL,2020-04-16 03:20:58,-41.87,-73.82,53.6,100,90,18.34
343,Ardmore,US,2020-04-16 03:20:59,34.17,-97.14,53.01,61,1,9.71
344,Doha,QA,2020-04-16 03:20:59,25.29,51.53,73.0,88,75,8.05
345,Salinas,US,2020-04-16 03:20:52,36.68,-121.66,66.99,82,1,8.05
346,Nelson Bay,AU,2020-04-16 03:21:00,-32.72,152.15,84.99,37,97,21.92
347,Maniitsoq,GL,2020-04-16 03:21:00,65.42,-52.9,29.07,93,100,16.35
348,Halifax,CA,2020-04-16 03:20:48,44.65,-63.57,37.99,100,90,11.41
349,Savannah Bight,HN,2020-04-16 03:21:00,16.45,-85.85,82.27,78,4,24.94
350,Swidwin,PL,2020-04-16 03:21:01,53.77,15.78,45.0,60,17,8.05
351,Berlevag,NO,2020-04-16 03:21:01,70.86,29.09,32.07,94,46,11.16
352,Merrill,US,2020-04-16 03:16:03,45.18,-89.68,24.8,62,1,3.36
353,Panaba,MX,2020-04-16 03:21:01,21.28,-88.27,75.38,88,100,1.63
354,Caloundra,AU,2020-04-16 03:21:02,-26.8,153.13,84.0,61,20,12.75
355,Esperance,AU,2020-04-16 03:21:03,-33.87,121.9,62.6,67,90,6.93
356,San Cristobal,VE,2020-04-16 03:21:03,7.77,-72.22,68.88,56,47,0.98
357,Qinhuangdao,CN,2020-04-16 03:21:03,39.93,119.59,48.27,89,100,12.1
358,Casa Nova,BR,2020-04-16 03:21:04,-9.42,-41.13,74.26,75,90,6.51
359,Vikesa,NO,2020-04-16 03:21:04,58.64,6.09,44.6,81,20,19.46
360,Marawi,PH,2020-04-16 03:21:04,8.0,124.29,86.5,44,72,4.52
361,Khatanga,RU,2020-04-16 03:21:05,71.97,102.5,3.36,91,22,8.08
362,Havoysund,NO,2020-04-16 03:21:05,71.0,24.66,33.8,74,51,14.99
363,Columbus,US,2020-04-16 03:16:30,39.96,-83.0,35.6,69,20,10.29
364,Dawei,MM,2020-04-16 03:21:05,14.08,98.2,89.13,55,96,5.35
365,Chinhoyi,ZW,2020-04-16 03:21:06,-17.37,30.2,64.31,60,1,7.25
366,Thinadhoo,MV,2020-04-16 03:21:06,0.53,72.93,85.17,67,48,4.45
367,Inuvik,CA,2020-04-16 03:21:06,68.35,-133.72,41.0,56,75,8.05
368,Hasaki,JP,2020-04-16 03:21:06,35.73,140.83,57.99,62,75,14.99
369,Jalu,LY,2020-04-16 03:21:07,29.03,21.55,71.76,35,76,7.27
370,Mount Isa,AU,2020-04-16 03:21:07,-20.73,139.5,91.4,27,4,6.93
371,Hovd,MN,2020-04-16 03:21:07,48.01,91.64,49.05,28,88,4.0
372,Gweta,BW,2020-04-16 03:21:08,-20.18,25.23,74.08,35,24,1.77
373,Guiratinga,BR,2020-04-16 03:21:08,-16.35,-53.76,70.66,84,97,1.72
374,Salo,IT,2020-04-16 03:21:08,45.61,10.53,46.99,100,5,2.24
375,Araouane,ML,2020-04-16 03:21:09,18.9,-3.53,71.35,56,20,2.42
376,Umm Kaddadah,SD,2020-04-16 03:21:09,13.6,26.69,65.5,15,0,15.19
377,Birnin Kebbi,NG,2020-04-16 03:21:09,12.45,4.2,84.45,12,1,7.14
378,Ginir,ET,2020-04-16 03:21:09,7.13,40.7,57.87,56,100,3.89
379,Haines Junction,CA,2020-04-16 03:21:10,60.75,-137.51,42.21,66,100,7.11
380,Salem,IN,2020-04-16 03:21:10,11.65,78.17,84.58,50,0,1.43
381,Wasilla,US,2020-04-16 03:21:10,61.58,-149.44,44.01,93,90,5.82
382,Rawson,AR,2020-04-16 03:16:50,-43.3,-65.1,63.1,56,55,11.39
383,Key West,US,2020-04-16 03:20:50,24.56,-81.78,82.99,88,90,4.7
384,Kahului,US,2020-04-16 03:21:11,20.89,-156.47,82.4,54,40,16.11
385,Grindavik,IS,2020-04-16 03:21:11,63.84,-22.43,35.6,74,75,3.36
386,Half Moon Bay,US,2020-04-16 03:21:11,37.46,-122.43,68.0,87,90,7.49
387,Benguela,AO,2020-04-16 03:21:12,-12.58,13.41,77.5,84,85,1.81
388,Tomatlan,MX,2020-04-16 03:21:12,19.93,-105.25,69.35,56,12,6.2
389,Isla Mujeres,MX,2020-04-16 03:21:12,21.23,-86.73,78.8,83,40,6.93
390,Banda Aceh,ID,2020-04-16 03:21:13,5.56,95.32,87.22,64,3,0.78
391,Moose Factory,CA,2020-04-16 03:21:13,51.26,-80.61,19.4,52,20,4.7
392,Fort Pierce,US,2020-04-16 03:17:19,27.45,-80.33,77.0,78,20,3.36
393,Teguldet,RU,2020-04-16 03:21:13,57.31,88.17,45.19,60,0,12.26
394,Sibenik,HR,2020-04-16 03:21:14,43.73,15.91,46.4,49,63,5.82
395,San Jeronimo,PE,2020-04-16 03:21:14,-11.95,-75.28,49.69,28,96,2.15
396,Chara,RU,2020-04-16 03:21:14,56.91,118.26,36.5,54,0,1.95
397,Edson,CA,2020-04-16 03:21:14,53.58,-116.44,33.8,59,1,3.36
398,Rorvik,NO,2020-04-16 03:17:06,64.86,11.24,38.46,74,99,21.85
399,Urumqi,CN,2020-04-16 03:21:15,43.8,87.6,57.2,67,75,6.71
400,Soe,ID,2020-04-16 03:21:15,-9.86,124.28,76.42,63,97,5.37
401,Fiche,ET,2020-04-16 03:21:15,9.8,38.73,50.47,47,100,1.41
402,Nishihara,JP,2020-04-16 03:21:16,26.18,127.76,73.4,49,20,10.29
403,Sungaipenuh,ID,2020-04-16 03:21:16,-2.08,101.38,76.06,62,31,0.38
404,Souillac,MU,2020-04-16 03:21:16,-20.52,57.52,77.0,78,40,12.75
405,Mirnyy,RU,2020-04-16 03:21:17,62.54,113.96,26.6,42,98,13.42
406,San Patricio,MX,2020-04-16 03:21:17,19.22,-104.7,72.63,65,63,7.72
407,Bastrop,US,2020-04-16 03:21:17,32.76,-91.87,52.0,87,1,4.97
408,Berbera,SO,2020-04-16 03:21:17,10.44,45.01,82.54,79,87,3.29
409,Jieshi,CN,2020-04-16 03:21:17,22.81,115.83,75.99,62,84,4.0
410,Kabare,CD,2020-04-16 03:21:18,-2.47,28.82,60.28,56,83,1.66
411,Faanui,PF,2020-04-16 03:21:18,-16.48,-151.75,83.46,65,98,5.26
412,Ivybridge,GB,2020-04-16 03:21:18,50.39,-3.92,50.0,74,69,5.99
413,Lucapa,AO,2020-04-16 03:21:18,-8.42,20.74,67.68,74,99,1.1
414,Ondjiva,AO,2020-04-16 03:21:19,-17.07,15.73,68.05,42,3,3.56
415,Iskateley,RU,2020-04-16 03:21:19,67.68,53.15,29.79,97,82,12.03
416,Truro,GB,2020-04-16 03:21:19,50.27,-5.05,52.0,57,79,16.11
417,Okha,RU,2020-04-16 03:21:20,53.57,142.95,37.13,79,0,8.57
418,Taltal,CL,2020-04-16 03:21:20,-25.4,-70.48,61.18,74,100,1.05
419,Yuscaran,HN,2020-04-16 03:21:20,13.93,-86.85,71.26,47,9,0.65
420,Cabo San Lucas,MX,2020-04-16 03:21:20,22.89,-109.91,71.6,68,5,4.7
421,Ruteng,ID,2020-04-16 03:21:21,-8.61,120.47,73.02,61,100,3.38
422,Verkhnyaya Inta,RU,2020-04-16 03:21:21,65.98,60.31,36.21,79,100,19.17
423,Kiunga,PG,2020-04-16 03:21:21,-6.12,141.29,78.49,95,95,1.48
424,Padang,ID,2020-04-16 03:21:21,-0.95,100.35,86.0,67,78,3.15
425,Mukhen,RU,2020-04-16 03:21:22,48.1,136.1,55.62,35,0,10.16
426,Sisimiut,GL,2020-04-16 03:21:22,66.94,-53.67,27.46,93,55,14.52
427,Blagoyevo,RU,2020-04-16 03:21:22,63.37,47.92,34.52,85,98,15.1
428,Pacific Grove,US,2020-04-16 03:21:22,36.62,-121.92,66.0,82,40,4.7
429,Isla Vista,US,2020-04-16 03:18:24,34.41,-119.86,64.99,82,1,5.82
430,Bulawayo,ZW,2020-04-16 03:21:23,-20.15,28.58,61.9,45,14,2.82
431,Fairbanks,US,2020-04-16 03:19:09,64.84,-147.72,46.99,84,75,3.36
432,Tombouctou,ML,2020-04-16 03:21:24,20.0,-3.0,72.03,53,62,0.6
433,Ulladulla,AU,2020-04-16 03:21:24,-35.35,150.47,75.99,53,75,8.05
434,Sao Joao Da Barra,BR,2020-04-16 03:21:24,-21.64,-41.05,75.6,92,100,2.51
435,Laramie,US,2020-04-16 03:21:24,41.31,-105.59,30.2,79,90,14.99
436,Nara,JP,2020-04-16 03:21:25,34.69,135.8,71.01,39,40,9.17
437,Santa Vitoria Do Palmar,BR,2020-04-16 03:21:25,-33.52,-53.37,62.01,76,59,19.73
438,Kenai,US,2020-04-16 03:21:25,60.55,-151.26,44.01,93,90,0.43
439,Changji,CN,2020-04-16 03:21:26,44.02,87.32,57.2,67,75,6.71
440,Little Current,CA,2020-04-16 03:21:26,45.98,-81.92,28.4,54,1,17.22
441,Konosha,RU,2020-04-16 03:21:26,60.97,40.26,30.74,93,100,15.28
442,La Rioja,ES,2020-04-16 03:21:26,42.25,-2.5,51.8,87,79,13.87
443,Dickinson,US,2020-04-16 03:20:02,29.46,-95.05,64.99,54,40,5.82
444,Macherla,IN,2020-04-16 03:21:27,16.48,79.43,89.49,31,0,7.81
445,Dingle,PH,2020-04-16 03:21:27,11.0,122.67,88.56,58,89,10.8
446,Cururupu,BR,2020-04-16 03:21:27,-1.83,-44.87,76.08,90,100,0.83
447,Cullera,ES,2020-04-16 03:21:28,39.17,-0.25,61.0,93,20,5.82
448,Fomboni,KM,2020-04-16 03:21:28,-12.28,43.74,83.53,71,87,5.64
449,Nuevo Progreso,MX,2020-04-16 03:21:28,23.17,-97.95,66.99,66,100,5.99
450,Sao Miguel Do Araguaia,BR,2020-04-16 03:21:28,-13.28,-50.16,70.32,88,99,4.07
451,Huarmey,PE,2020-04-16 03:21:29,-10.07,-78.15,74.91,68,2,6.87
452,Firozpur Jhirka,IN,2020-04-16 03:21:29,27.8,76.95,91.47,20,15,8.88
453,Sinazongwe,ZM,2020-04-16 03:21:29,-17.26,27.46,74.3,51,0,2.1
454,Sept-Iles,CA,2020-04-16 03:18:28,50.2,-66.38,30.0,92,20,5.82
455,Luderitz,NA,2020-04-16 03:21:30,-26.65,15.16,55.4,76,0,6.93
456,Bitung,ID,2020-04-16 03:21:30,1.45,125.18,91.4,55,40,3.36
457,Aykhal,RU,2020-04-16 03:21:31,66.0,111.5,12.2,72,96,6.71
458,Dinghai,CN,2020-04-16 03:21:31,26.28,119.79,75.2,50,0,4.47
459,Potchefstroom,ZA,2020-04-16 03:21:31,-26.72,27.1,49.33,33,0,5.01
460,Srikakulam,IN,2020-04-16 03:21:32,18.3,83.9,88.25,50,0,12.86
461,Calama,CL,2020-04-16 03:18:40,-22.47,-68.93,48.2,66,40,3.36
462,Trairi,BR,2020-04-16 03:21:32,-3.28,-39.27,78.26,82,79,2.98
463,Astoria,US,2020-04-16 03:17:53,46.19,-123.83,55.99,76,1,8.05
464,Ust-Kan,RU,2020-04-16 03:21:33,50.93,84.76,37.76,47,2,0.63
465,Batsfjord,NO,2020-04-16 03:21:33,70.63,29.72,32.0,94,73,5.82
466,Kota Belud,MY,2020-04-16 03:19:44,6.35,116.43,91.4,70,20,8.05
467,Micheweni,TZ,2020-04-16 03:21:33,-4.97,39.83,82.04,82,93,18.32
468,Dwarka,IN,2020-04-16 03:21:34,22.24,68.97,80.06,78,40,17.31
469,Pestravka,RU,2020-04-16 03:21:34,52.41,49.96,37.78,76,45,11.01
470,Constantine,DZ,2020-04-16 03:21:34,36.37,6.61,53.6,76,100,1.9
471,Arlit,NE,2020-04-16 03:21:34,18.74,7.39,77.9,14,88,1.34
472,Egvekinot,RU,2020-04-16 03:21:35,66.32,-179.17,23.85,93,100,8.14
473,Gondanglegi,ID,2020-04-16 03:21:35,-7.75,112.01,87.55,66,43,0.58
474,Parabel,RU,2020-04-16 03:21:35,58.7,81.48,38.68,82,25,9.33
475,Constitucion,CL,2020-04-16 03:21:36,-35.33,-72.42,53.31,75,92,3.8
476,Necochea,AR,2020-04-16 03:21:36,-38.55,-58.74,51.64,73,0,3.18
477,Pangai,TO,2020-04-16 03:21:36,-19.8,-174.35,78.8,94,75,8.05
478,Conway,US,2020-04-16 03:20:26,35.09,-92.44,50.0,87,40,2.13
479,Lokosovo,RU,2020-04-16 03:21:36,61.13,74.82,36.43,97,100,5.26
480,Bredy,RU,2020-04-16 03:21:37,52.42,60.34,45.05,55,100,17.9
481,Coihaique,CL,2020-04-16 03:21:37,-45.58,-72.07,51.8,93,20,4.7
482,Ewa Beach,US,2020-04-16 03:21:37,21.32,-158.01,82.4,54,75,14.99
483,San Quintin,MX,2020-04-16 03:21:38,30.48,-115.95,64.26,62,0,9.69
484,Ban Tak,TH,2020-04-16 03:21:38,17.04,99.08,91.99,49,20,4.7
485,Onda,ES,2020-04-16 03:21:38,39.97,-0.25,55.4,93,75,2.24
486,Evensk,RU,2020-04-16 03:21:38,61.95,159.23,23.41,89,0,3.94
487,Harindanga,IN,2020-04-16 03:21:39,22.04,88.32,73.4,94,40,6.93
488,Barra Patuca,HN,2020-04-16 03:21:39,15.8,-84.28,80.8,77,4,17.45
489,Baykit,RU,2020-04-16 03:21:39,61.67,96.37,40.48,83,94,3.0
490,Talcahuano,CL,2020-04-16 03:21:39,-36.72,-73.12,57.2,87,79,3.36
491,Ende,ID,2020-04-16 03:21:40,-8.84,121.66,83.01,73,50,2.17
492,Kolga,EE,2020-04-16 03:21:40,59.49,25.62,39.99,93,90,9.17
493,Kloulklubed,PW,2020-04-16 03:21:40,7.04,134.26,87.8,70,75,11.41
494,Sambava,MG,2020-04-16 03:21:40,-14.27,50.17,74.8,83,19,9.08
495,Lorengau,PG,2020-04-16 03:21:40,-2.02,147.27,83.93,70,66,3.24
496,San Buenaventura,MX,2020-04-16 03:21:41,27.08,-101.53,64.78,46,94,6.73
497,Avera,US,2020-04-16 03:21:41,33.19,-82.53,57.2,87,75,3.36
498,Kalianget,ID,2020-04-16 03:21:41,-7.05,113.93,86.31,67,82,5.61
499,Suihua,CN,2020-04-16 03:21:41,46.64,127.0,58.69,28,100,9.22
500,Rio Gallegos,AR,2020-04-16 03:21:42,-51.62,-69.22,39.2,86,8,2.24
501,Katangli,RU,2020-04-16 03:21:42,51.71,143.23,34.7,86,18,3.09
502,Sakaraha,MG,2020-04-16 03:21:42,-22.9,44.53,68.29,69,0,4.56
503,Pangnirtung,CA,2020-04-16 03:21:42,66.15,-65.71,12.47,86,98,8.5
504,Meulaboh,ID,2020-04-16 03:21:43,4.14,96.13,85.46,70,77,2.62
505,Hobyo,SO,2020-04-16 03:21:43,5.35,48.53,83.84,77,18,9.78
506,Nigde,TR,2020-04-16 03:21:43,37.83,34.75,42.75,39,72,4.99
507,Bambanglipuro,ID,2020-04-16 03:21:44,-7.95,110.28,86.77,64,25,1.48
508,Lompoc,US,2020-04-16 03:21:44,34.64,-120.46,63.0,77,1,10.29
509,Lagoa,PT,2020-04-16 03:21:44,39.05,-27.98,56.77,71,46,20.74
510,Manzanillo,CU,2020-04-16 03:21:44,20.34,-77.12,78.04,80,42,3.85
511,Vila,PT,2020-04-16 03:21:44,42.03,-8.16,59.0,93,90,13.87
512,Harper,LR,2020-04-16 03:21:45,4.38,-7.72,80.22,83,100,3.76
513,Tazovskiy,RU,2020-04-16 03:21:45,67.47,78.7,10.72,90,0,8.32
514,Plastun,RU,2020-04-16 03:21:45,44.76,136.29,47.8,50,0,5.41
515,Hernani,ES,2020-04-16 03:21:46,43.27,-1.98,64.4,55,86,14.99
516,Colac,AU,2020-04-16 03:21:46,-38.33,143.58,62.01,83,71,3.0
517,Arica,CL,2020-04-16 03:18:48,-18.48,-70.3,71.6,56,5,4.7
518,Olafsvik,IS,2020-04-16 03:21:46,64.89,-23.71,37.49,78,82,8.63
519,Emirdag,TR,2020-04-16 03:21:47,39.02,31.15,43.5,61,99,8.28
520,Bhum,IN,2020-04-16 03:21:47,18.47,75.67,89.85,23,8,3.58
521,Xingyi,CN,2020-04-16 03:21:47,24.19,102.82,74.86,20,0,12.26
522,Apollonia,GR,2020-04-16 03:21:47,36.97,24.72,53.6,62,33,31.09
523,Baffa,PK,2020-04-16 03:21:48,34.44,73.22,67.82,38,100,6.06
524,Kingsport,US,2020-04-16 03:21:48,36.55,-82.56,45.0,41,1,2.66
525,Monzon,ES,2020-04-16 03:21:48,41.91,0.19,55.99,93,90,4.7
526,Araguacu,BR,2020-04-16 03:21:48,-12.93,-49.83,70.5,88,100,3.33
527,Mugur-Aksy,RU,2020-04-16 03:21:49,50.35,90.5,38.46,32,56,3.53
528,Pilna,RU,2020-04-16 03:21:49,55.55,45.92,33.71,86,31,14.97
529,Alihe,CN,2020-04-16 03:21:49,50.57,123.72,59.79,26,0,3.53
530,Eenhana,NA,2020-04-16 03:21:50,-17.47,16.33,66.2,82,2,1.12
531,Kyaikkami,MM,2020-04-16 03:21:50,16.08,97.57,84.72,62,62,0.43
532,Gold Coast,AU,2020-04-16 03:18:00,-28.0,153.43,84.99,57,1,17.22
533,Ialibu,PG,2020-04-16 03:21:51,-6.28,143.99,75.2,60,40,3.36
534,Mandapam,IN,2020-04-16 03:21:51,9.28,79.12,84.6,73,79,6.31
535,Ixtapa,MX,2020-04-16 03:21:51,20.7,-105.2,73.4,78,5,4.7
536,Kysyl-Syr,RU,2020-04-16 03:21:51,63.9,122.76,16.88,86,5,11.1
537,Guamuchil,MX,2020-04-16 03:21:51,25.47,-108.1,68.0,44,6,2.28
538,Ciego De Avila,CU,2020-04-16 03:21:52,21.84,-78.76,78.75,78,47,3.24
539,Ellisras,ZA,2020-04-16 03:21:52,-23.66,27.74,62.35,41,0,4.76
540,Qasigiannguit,GL,2020-04-16 03:21:52,68.82,-51.19,28.4,68,100,2.24
541,Zaranj,AF,2020-04-16 03:21:52,30.97,61.88,59.0,77,75,16.11
542,Pierre,US,2020-04-16 03:21:53,44.37,-100.35,26.6,92,1,9.17
543,Acarau,BR,2020-04-16 03:21:53,-2.89,-40.12,76.1,86,100,3.0
544,Rosarito,MX,2020-04-16 03:21:53,32.33,-117.03,66.99,72,5,5.82
545,Mathbaria,BD,2020-04-16 03:21:53,22.29,89.96,88.39,56,0,11.48
546,Barguzin,RU,2020-04-16 03:21:54,53.62,109.62,50.38,36,0,3.8
547,Pionerskiy,RU,2020-04-16 03:21:54,54.95,20.23,46.4,75,90,29.08
548,Puro,PH,2020-04-16 03:21:54,12.48,123.38,85.77,64,97,4.83
549,Blackwater,AU,2020-04-16 03:21:54,-23.58,148.88,82.35,31,0,6.17
550,Chegdomyn,RU,2020-04-16 03:21:55,51.12,133.02,52.75,36,0,4.79
551,Glubokiy,RU,2020-04-16 03:21:55,48.52,40.33,40.32,69,100,10.69
552,Ejea De Los Caballeros,ES,2020-04-16 03:21:55,42.13,-1.14,55.4,81,20,14.99
553,Alofi,NU,2020-04-16 03:21:55,-19.06,-169.92,84.2,66,40,8.05
554,Verkhniy Rohachyk,UA,2020-04-16 03:21:56,47.25,34.34,40.32,73,11,12.39
555,Mattru,SL,2020-04-16 03:21:56,7.62,-11.83,76.91,92,98,2.21
556,Andenes,NO,2020-04-16 03:21:56,69.31,16.12,30.2,80,96,9.17
557,Santa Maria,BR,2020-04-16 03:21:56,-29.68,-53.81,50.67,64,0,3.33
558,Natal,BR,2020-04-16 03:21:57,-5.79,-35.21,78.8,88,75,3.36
559,Westport,US,2020-04-16 03:19:43,41.14,-73.36,50.0,52,1,7.27
560,Miles City,US,2020-04-16 03:17:25,46.41,-105.84,30.2,50,40,4.7
561,Mopipi,BW,2020-04-16 03:21:57,-21.18,24.88,71.15,19,35,7.94
562,Nemuro,JP,2020-04-16 03:21:58,43.32,145.57,39.2,51,75,16.11
563,Katherine,AU,2020-04-16 03:21:58,-14.47,132.27,96.8,30,100,10.29
564,Los Llanos De Aridane,ES,2020-04-16 03:21:58,28.66,-17.92,68.0,64,75,3.36
565,Erenhot,CN,2020-04-16 03:21:58,43.65,111.98,47.91,30,3,19.06
